,name,img,video
114,[15분 레시피] 오세득 셰프의 '폭식해도 대구',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190430_100140_476_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10293269/view
115,[15분 레시피] 레이먼킴 셰프의 '레이먼의 손아귀',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190430_095909_281_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10293267/view
116,[15분 레시피] 샘킴 셰프의 '한 이불 덮었닭',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190430_095618_522_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10293265/view
117,[15분 레시피] 이연복 셰프의 '짬짜탕',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190430_095402_390_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10293263/view
118,[15분 레시피] 오세득 셰프의 '세.나.피',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190423_100344_885_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10292016/view
119,[15분 레시피] 유현수 셰프의 '세.나.떡',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190423_100158_390_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10292014/view
120,[15분 레시피] 김풍 작가의 '초통령',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190423_095934_280_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10292012/view
121,[15분 레시피] 샘킴 셰프의 '완자가 앗 뜨거뜨거♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190423_095637_719_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10292010/view
122,[15분 레시피] 김승민 셰프의 '샘해밍떡',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190416_100449_332_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10290720/view
123,[15분 레시피] 이연복 셰프의 '미트파이~ 진촤 맛있다',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190416_100304_657_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10290716/view
124,[15분 레시피] 정호영 셰프의 '게장이 달라 달라♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190416_100347_286_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10290718/view
125,[15분 레시피] 정호영 셰프의 '게장이 달라 달라♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190416_100347_286_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10290718/view
126,[15분 레시피] 레이먼킴 셰프의 '스튜맨이 돌아왔다',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190416_100222_388_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10290714/view
127,[15분 레시피] 레이먼킴 셰프의 '스튜맨이 돌아왔다',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190416_100222_388_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10290714/view
128,[15분 레시피] 김풍 작가의 '전병 가즈아~ 온면도 가보자!',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190409_105802_079_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10289492/view
129,[15분 레시피] 김풍 작가의 '전병 가즈아~ 온면도 가보자!',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190409_105802_079_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10289492/view
130,[15분 레시피] 김승민 셰프의 '나베로 이경?',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190409_105730_211_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10289490/view
131,[15분 레시피] 김승민 셰프의 '나베로 이경?',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190409_105730_211_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10289490/view
132,[15분 레시피] 샘킴 셰프의 '샘킴반점',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190409_105656_015_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10289488/view
133,[15분 레시피] 샘킴 셰프의 '샘킴반점',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190409_105656_015_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10289488/view
134,[15분 레시피] 오세득 셰프의 '계모임',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190409_105612_651_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10289486/view
135,[15분 레시피] 오세득 셰프의 '계모임',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190409_105612_651_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10289486/view
136,[15분레시피] 레이먼킴 셰프의 '으라차차 스테이키',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102221_062_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288093/view
137,[15분레시피] 레이먼킴 셰프의 '으라차차 스테이키',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102221_062_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288093/view
138,[15분레시피] 정호영 셰프의 '스테이크가 어~머나!',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102259_506_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288095/view
139,[15분레시피] 정호영 셰프의 '스테이크가 어~머나!',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102259_506_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288095/view
140,[15분레시피] 미카엘 셰프의 '소희네 반찬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102141_341_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288091/view
141,[15분레시피] 미카엘 셰프의 '소희네 반찬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102141_341_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288091/view
142,[15분레시피] 유현수 셰프의 '땡잡은 장아찌',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102027_784_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288089/view
143,[15분레시피] 유현수 셰프의 '김치 와장창',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190326_095117_820_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10286856/view
144,[15분레시피] 정호영 셰프의 '후뚜루마뚜루',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190326_095032_912_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10286854/view
145,[15분레시피] 이연복 셰프의 분식과의 전쟁,https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190326_094957_420_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10286852/view
146,[15분레시피] 샘킴 셰프의 '킴가네',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190326_094919_149_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10286850/view
147,[15분 레시피] 김승민 셰프의 '돈플갱어',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190319_095337_043_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10285654/view
148,[15분 레시피] 오세득 셰프의 '쌀과 함께',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190319_095249_522_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10285652/view
149,[15분 레시피] 레이먼킴 셰프의 '내 발가락 내놔',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190319_095214_674_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10285650/view
150,[15분 레시피] 김풍 작가의 '지옥에서 온 손님',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190319_095128_717_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10285648/view
151,[15분 레시피] 오세득 셰프의 '술풀 때 야식한다',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190312_094648_915_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10284193/view
152,[15분 레시피] 김풍 작가의 '술맛 찾으러 가지',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190312_094609_957_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10284191/view
153,[15분 레시피] 김승민 셰프의 '지라시스시 맛있저염',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190312_094528_971_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10284187/view
154,[15분 레시피] 샘킴 셰프의 '특명! 아빠의 도전',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190312_094448_952_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10284185/view
155,[15분 레시피] 정호영 셰프의 '치즈 앤 더 시티',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190305_095735_452_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10282944/view
156,[15분 레시피] 이연복 셰프의 '극한 짬뽕',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190305_095443_180_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10282942/view
157,[15분 레시피] 유현수 셰프의 '유씨네 왕족발',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190305_095017_855_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10282940/view
158,[15분 레시피] 레이먼킴 셰프의 '멧돼이먼킴',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190305_094749_124_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10282938/view
159,[15분 레시피] 샘킴 셰프의 '소 정말 Mystery♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190226_102332_625_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10281616/view
160,[15분 레시피] 오세득 셰프의 '맛스타',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190226_102130_810_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10281612/view
161,[15분 레시피] 김승민 셰프의 '오늘의 하이라이트닭',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190226_101944_860_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10281610/view
162,[15분 레시피] 유현수 셰프의 '유씨네 닭갈비',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190226_101755_701_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10281608/view
163,[15분 레시피] 레이먼킴 셰프의 '스테이크 맛있소',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190219_094828_948_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10280164/view
164,"[15분 레시피] 이연복 셰프의 '소고기, 바로 이 맛 아닙니까!'",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190219_094704_083_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10280162/view
165,[15분 레시피] 김풍 작가의 '닭개장 먹고 치열스',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190219_094452_889_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10280160/view
166,[15분 레시피] 정호영 셰프의 '집밥 먹고 치열~업♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190219_094203_541_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10280158/view
167,[15분 레시피] 오세득 셰프의 '마늘 어찌하오리',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190212_101836_405_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10278859/view
168,[15분 레시피] 김풍 작가의 '너마늘 위한 목살',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190212_101708_077_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10278857/view
169,[15분 레시피] 정호영 셰프의 '광이 나는 함박♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190212_101405_491_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10278855/view
170,[15분 레시피] 김승민 셰프의 '인사이덕',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190212_101243_977_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10278853/view
171,[15분 레시피] 이연복 셰프의 '복믈렛',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190129_095121_614_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10276744/view
172,[15분 레시피] 유현수 셰프의 '감~자봤쌈',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190129_095008_210_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10276742/view
173,[15분 레시피] 샘킴 셰프의 '담비 내릴 두부',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190129_094813_224_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10276738/view
174,[15분 레시피] 레이먼킴 셰프의 '두부퀸',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190129_094635_080_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10276736/view
175,[15분 레시피] 이연복 셰프의 '해선만복',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190122_100715_166_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10274982/view
176,[15분 레시피] 오세득 셰프의 '저 빠다에 누워♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190122_100523_054_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10274980/view
177,[15분 레시피] 샘킴 셰프의 '날아라 슈퍼푸드',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190122_100334_331_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10274978/view
178,[15분 레시피] 미카엘 셰프의 '강황장군',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190122_100108_615_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10274976/view
179,[15분 레시피] 유현수 셰프의 '나의 사랑 나의 김치',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190115_111257_020_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10272647/view
180,[15분 레시피] 정호영 셰프의 '랄라라♬ 김치라고',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190115_111205_211_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10272644/view
181,[15분 레시피] 김풍 작가의 '투면스',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190115_111107_050_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10272643/view
182,[15분 레시피] 레이먼킴 셰프의 '레이면킹',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190115_111009_966_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10272640/view
183,[15분 레시피] 김풍 작가의 '추풍낙엽',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181225_094350_400_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10268133/view
184,[15분 레시피] 이연복 셰프의 '참치 먹고 싶은 사람? 하이!',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181225_094122_555_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10268131/view
185,[15분 레시피] 샘킴 셰프의 '가슴속에 차오르는 연~어♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181225_094012_827_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10268129/view
186,[15분 레시피] 유현수 셰프의 '베이징닭',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181225_093835_740_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10268127/view
187,[15분 레시피] 샘킴 셰프의 '보헤미안 앤초비',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181218_094428_766_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10267090/view
188,[15분 레시피] 이연복 셰프의 '맵다고 가지마라',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181218_094305_279_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10267088/view
189,[15분 레시피] 유현수 셰프의 '매워도 안심하으~리',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181218_094104_967_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10267086/view
190,[15분 레시피] 김풍 작가의 '생강나는 장어',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181218_093920_134_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10267084/view
191,[15분 레시피] 레이먼킴 셰프의 '대파 Two',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181211_091745_608_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10266104/view
192,[15분 레시피] 김풍 작가의 '파짱쫀',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181211_091611_438_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10266102/view
193,[15분 레시피] 오세득 셰프의 '나 백숙 할래♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181211_091439_901_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10266100/view
194,[15분 레시피] 이연복 셰프의 '오~김치 코리아♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181211_091325_066_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10266098/view
195,[15분 레시피] 유현수 셰프의 '양갈비~ Save Us♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181204_105154_194_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10265200/view
196,[15분 레시피] 미카엘 셰프의 '황도 스피릿',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181204_105327_547_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10265202/view
197,[15분 레시피] 샘킴 셰프의 '고샌 끝에 낙이 온다',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181204_104933_434_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10265198/view
198,[15분 레시피] 정호영 셰프의 '내가 이길 거고등',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181204_104322_874_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10265195/view
199,[15분 레시피] 이연복 셰프의 '소울 담아 구워 드림',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181127_110356_518_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10264154/view
200,[15분 레시피] 레이먼킴 셰프의 '별난 스테이크',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181127_110319_159_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10264152/view
201,[15분 레시피] 오세득 셰프의 '닭발라드',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181127_110244_758_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10264150/view
202,[15분 레시피] 김풍 작가의 '하닭까닭',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181127_110212_090_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10264148/view
203,[15분 레시피] 정호영 셰프의 '꽃게찜 했다',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181120_112801_400_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10263223/view
204,[15분 레시피] 미카엘 셰프의 '씨푸드파이터',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181120_112726_691_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10263221/view
205,[15분 레시피] 샘킴 셰프의 '고수의 고수',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181120_112508_175_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10263219/view
206,[15분 레시피] 유현수 셰프의 '고수테이크',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181120_112345_290_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10263217/view
207,[15분 레시피] 윤종철 셰프의 '오골계 국밥',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181113_111811_082_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10262133/view
208,[15분 레시피] 유현수 셰프의 '오골계이득',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181113_111628_128_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10262131/view
209,[15분 레시피] 레이먼킴의 '이 돼지의 끝을 잡고♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181113_111249_267_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10262129/view
210,[15분 레시피] 샘킴 셰프의 '바비큐 Baby~♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181113_111019_591_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10262127/view
211,[15분 레시피] 미카엘 셰프의 '해비한 소시지',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181106_100102_844_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10260797/view
212,[15분 레시피] 김풍 작가의 '소바로우',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181106_100025_544_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10260794/view
213,[15분 레시피] 정호영 셰프의 '고로케까지 생각했어',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181106_095915_645_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10260791/view
214,[15분 레시피] 이연복 셰프의 '등심은 맛있어♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181106_095758_748_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10260790/view
215,[15분 레시피] 샘킴 셰프의 '함박84',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181030_092819_091_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10259336/view
216,[15분 레시피] 정호영 셰프의 '목살84',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181030_092849_923_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10259338/view
217,[15분 레시피] 김풍 작가의 '덮밥왕',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181030_092654_827_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10259334/view
218,[15분 레시피] 레이먼킴 셰프의 '내가 이길 소야',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181030_092603_169_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10259332/view
219,[15분 레시피] 유현수 셰프의 '사연장사 만만세♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181023_105036_610_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10257891/view
220,[15분 레시피] 이연복 셰프의 '연장피',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181023_104907_377_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10257888/view
221,[15분 레시피] 미카엘 셰프의 '맛있으면 김~치',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181023_104828_399_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10257887/view
222,[15분 레시피] 오세득 셰프의 '김치 잘 먹는 예쁜 누나',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181023_104751_048_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10257884/view
223,[15분 레시피] 이연복 셰프의 '팟타이 피플',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181016_104319_734_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10256524/view
224,[15분 레시피] 샘킴 셰프의 '샘나는 볶음면',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181016_104238_570_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10256522/view
225,[15분 레시피] 오세득 셰프의 '찜의 정수',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181016_104155_028_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10256520/view
226,[15분 레시피] 정호영 셰프의 '말이야~아보말이야♬',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181016_104102_468_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10256517/view
227,[15분 레시피] 유현수 셰프의 '순대 스마일~',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181009_112414_360_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10255290/view
228,[15분 레시피] 김풍 작가의 '가지가지한다',https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20181009_112325_578_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10255288/view
